device_id,day,source,target,weight,distance
279208,2019-07-06,9301.0,8952.0,1,[1.548]
279208,2019-07-07,9302.0,9171.0,1,[0.326]
279319,2019-07-06,8701.0,7025.0,1,[0.577]
279319,2019-07-06,7025.0,8894.0,1,[2.157]
279975,2019-07-07,8552.0,9035.0,1,[0.643]
279975,2019-07-07,9035.0,9031.0,1,[0.696]
279975,2019-07-07,9031.0,8948.0,1,[1.413]
279975,2019-07-07,8948.0,8887.0,1,[0.61]
280001,2019-07-06,9038.0,9035.0,1,[0.351]
281286,2019-07-06,9034.0,9074.0,1,[0.815]
281286,2019-07-06,9074.0,9022.0,1,[1.008]
281286,2019-07-06,9022.0,8749.0,1,[1.665]
282182,2019-07-06,8895.0,8952.0,1,[0.402]
282623,2019-07-06,9413.0,8895.0,1,[2.459]
282623,2019-07-06,9060.0,8895.0,1,[1.951]
282623,2019-07-07,8698.0,8678.0,1,[0.393]
282623,2019-07-07,8678.0,8895.0,1,[2.031]
284411,2019-07-06,9771.0,8545.0,1,[1.54]
284411,2019-07-06,8545.0,9691.0,1,[0.643]
284411,2019-07-06,9691.0,9729.0,1,[0.415]
284411,2019-07-06,9729.0,9955.0,1,[0.901]
284411,2019-07-06,9955.0,8657.0,1,[4.079]
284411,2019-07-07,8969.0,9771.0,1,[3.451]
284411,2019-07-07,9771.0,8678.0,1,[4.014]
284411,2019-07-07,8678.0,9771.0,1,[4.001]
285995,2019-07-06,9290.0,9498.0,1,[1.176]
288717,2019-07-06,9101.0,8895.0,1,[0.891]
289726,2019-07-06,9041.0,8749.0,1,[1.521]
289726,2019-07-06,8749.0,9034.0,1,[1.224]
289726,2019-07-06,9034.0,8772.0,1,[0.705]
289726,2019-07-06,8772.0,9710.0,1,[3.353]
289726,2019-07-06,9710.0,9038.0,1,[2.695]
289726,2019-07-06,9038.0,9382.0,1,[0.837]
289726,2019-07-07,8988.0,9074.0,1,[1.208]
289726,2019-07-07,9006.0,8887.0,1,[1.227]
289726,2019-07-07,8887.0,9044.0,1,[2.021]
289726,2019-07-07,9044.0,9391.0,1,[0.649]
289726,2019-07-07,9391.0,8921.0,1,[2.378]
289738,2019-07-06,9034.0,9428.0,1,[1.38]
289738,2019-07-06,9428.0,9384.0,1,[0.501]
289738,2019-07-06,9384.0,9060.0,1,[0.637]
289738,2019-07-06,9060.0,9035.0,1,[0.515]
289738,2019-07-06,9035.0,9028.0,1,[0.384]
289738,2019-07-06,9028.0,8986.0,1,[0.539]
290795,2019-07-06,8988.0,9033.0,1,[0.571]
292033,2019-07-07,9340.0,8922.0,1,[2.18]
292872,2019-07-06,8895.0,8948.0,1,[0.467]
292872,2019-07-07,8895.0,8948.0,1,[0.42]
294892,2019-07-06,8916.0,8771.0,1,[0.483]
295376,2019-07-07,8742.0,9956.0,1,[2.863]
296238,2019-07-06,9041.0,9406.0,1,[0.939]
304177,2019-07-07,8678.0,9287.0,1,[2.838]
304703,2019-07-07,9751.0,9375.0,1,[2.208]
304703,2019-07-07,9375.0,8948.0,1,[2.299]
304703,2019-07-07,8948.0,8376.0,1,[3.008]
307510,2019-07-06,7011.0,9642.0,1,[3.737]
307510,2019-07-07,9036.0,9642.0,1,[2.553]
309520,2019-07-07,9317.0,9319.0,1,[0.152]
309520,2019-07-07,9319.0,9293.0,1,[0.079]
310163,2019-07-07,9318.0,8970.0,1,[1.508]
312078,2019-07-07,9316.0,9041.0,1,[1.002]
316137,2019-07-07,8982.0,9289.0,1,[1.683]
318043,2019-07-06,9048.0,10551.0,1,[1.477]
321255,2019-07-07,9436.0,9409.0,1,[0.547]
325048,2019-07-07,8665.0,8895.0,1,[0.453]
327466,2019-07-06,9108.0,9034.0,1,[0.747]
327466,2019-07-06,9034.0,9108.0,1,[0.748]
327466,2019-07-06,8988.0,9391.0,1,[1.417]
329326,2019-07-07,8948.0,9508.0,1,[3.071]
331765,2019-07-07,9298.0,9508.0,1,[1.427]
334078,2019-07-07,8987.0,9045.0,1,[0.831]
337294,2019-07-06,9339.0,8979.0,1,[2.151]
337294,2019-07-06,8979.0,9044.0,1,[0.923]
337294,2019-07-06,9044.0,9337.0,1,[1.233]
337294,2019-07-06,9337.0,9172.0,1,[0.505]
339288,2019-07-06,7033.0,9105.0,1,[2.894]
339288,2019-07-07,8678.0,7033.0,1,[0.114]
